Brand,Product Name,Category,Production Year ,Link to Product Pic,Wholesale Price (Ib),Market Price (Ib),Retial Profit Margin
Tyson,Chicken Legs Whole Leg,Chicken Legs,2025,https://storage.googleapis.com/aysa-meats/Chicken%20Legs%20.jpeg,$0.91,$1.59,74.73%
Tyson,Whole Chicken No Giblets,Whole Chicken ,2024,https://storage.googleapis.com/aysa-meats/Checken%20Whole%20Chicken.jpeg,$1.20,$1.69,40.83%
Tyson,Whole Chicken Spatchcook,Whole Chicken ,2024,https://storage.googleapis.com/aysa-meats/Checken%20Whole%20Chicken.jpeg,$1.32,$2.69,103.79%
Tyson,Chicken Wings Split,Chicken Wings,2024,https://storage.googleapis.com/aysa-meats/Chicken%20Wings.jpeg,$1.75,$3.69,110.86%
Tyson,Chicken Wings Drumettes,Chicken Wings,2024,https://storage.googleapis.com/aysa-meat-pics/Chicken%20Wings%20Drumettes.jpeg,$1.84,$4.19,128.03%
Tyson,Chicken Drumsticks Skin-on,Chicken Drumsticks,2024,https://storage.googleapis.com/aysa-meats/Chicken%20Drumstick.jpeg,$0.56,$1.39,148.21%
Tyson,Chicken Drumsticks Skinless,Chicken Drumsticks,2024,https://storage.googleapis.com/aysa-meat-pics/Chicken%20Drumsticks%20Skinless.jpeg,$0.67,$1.89,181.25%
Tyson,Chicken Strips,Chicken Strips,2024,https://storage.googleapis.com/aysa-meats/Chicken%20Strips.jpeg,$2.25,$4.79,112.89%
Tyson,Chicken Breast Bone-in Breast,Chicken Breast ,2024,https://storage.googleapis.com/aysa-meat-pics/Chicken%20Breast%20Bone-in%20Breast.jpeg,$1.75,$2.19,25.14%
Tyson,Chicken Breast Boneless Breast,Chicken Breast ,2024,https://storage.googleapis.com/aysa-meat-pics/Chicken%20Breast%20Boneless%20Breast.jpeg,$2.05,$3.29,60.49%
Tyson,Chicken Breast Tenderloins (Tenders),Chicken Breast ,2024,https://storage.googleapis.com/aysa-meat-pics/Chicken%20Drumsticks%20Skinless.jpeg,$2.60,$5.29,103.46%
Tyson,Chicken Thighs Boneless/Skinless,Chicken Thighs ,2024,https://storage.googleapis.com/aysa-meat-pics/Chicken%20Thighs%20%20Boneless%3ASkinless.jpeg,$1.93,$2.69,39.38%
Tyson,Chicken Thighs Bone-in Skin-on,Chicken Thighs ,2024,https://storage.googleapis.com/aysa-meats/Chicken%20Thighs.jpeg,$0.89,$1.69,89.89%
Tyson,Chicken Legs Leg Quarters,Chicken Legs,2024,https://storage.googleapis.com/aysa-meats/Chicken%20Thighs.jpeg,$0.57,$1.09,91.23%
Tyson,Chicken Legs Whole Leg,Chicken Legs,2024,https://storage.googleapis.com/aysa-meats/Chicken%20Legs%20.jpeg,$0.91,$1.59,74.73%
Tyson,Whole Chicken No Giblets,Whole Chicken ,2023,https://storage.googleapis.com/aysa-meats/Checken%20Whole%20Chicken.jpeg,$1.20,$1.69,40.83%
Tyson,Whole Chicken Spatchcook,Whole Chicken ,2023,https://storage.googleapis.com/aysa-meats/Checken%20Whole%20Chicken.jpeg,$1.32,$2.69,103.79%
Tyson,Chicken Wings Split,Chicken Wings,2023,https://storage.googleapis.com/aysa-meats/Chicken%20Wings.jpeg,$1.75,$3.69,110.86%
Tyson,Chicken Wings Drumettes,Chicken Wings,2023,https://storage.googleapis.com/aysa-meat-pics/Chicken%20Wings%20Drumettes.jpeg,$1.84,$4.19,128.03%
Tyson,Chicken Drumsticks Skin-on,Chicken Drumsticks,2023,https://storage.googleapis.com/aysa-meats/Chicken%20Drumstick.jpeg,$0.56,$1.39,148.21%
Tyson,Chicken Drumsticks Skinless,Chicken Drumsticks,2023,https://storage.googleapis.com/aysa-meat-pics/Chicken%20Drumsticks%20Skinless.jpeg,$0.67,$1.89,181.25%
Tyson,Chicken Strips,Chicken Strips,2023,https://storage.googleapis.com/aysa-meats/Chicken%20Strips.jpeg,$2.25,$4.79,112.89%
Tyson,Chicken Breast Bone-in Breast,Chicken Breast ,2023,https://storage.googleapis.com/aysa-meat-pics/Chicken%20Breast%20Bone-in%20Breast.jpeg,$1.75,$2.19,25.14%
Tyson,Chicken Breast Boneless Breast,Chicken Breast ,2023,https://storage.googleapis.com/aysa-meat-pics/Chicken%20Breast%20Boneless%20Breast.jpeg,$2.05,$3.29,60.49%
Tyson,Chicken Breast Tenderloins (Tenders),Chicken Breast ,2023,https://storage.googleapis.com/aysa-meat-pics/Chicken%20Drumsticks%20Skinless.jpeg,$2.60,$5.29,103.46%
Tyson,Chicken Thighs Boneless/Skinless,Chicken Thighs ,2023,https://storage.googleapis.com/aysa-meat-pics/Chicken%20Thighs%20%20Boneless%3ASkinless.jpeg,$1.93,$2.69,39.38%
Tyson,Chicken Thighs Bone-in Skin-on,Chicken Thighs ,2023,https://storage.googleapis.com/aysa-meats/Chicken%20Thighs.jpeg,$0.89,$1.69,89.89%
Tyson,Chicken Legs Leg Quarters,Chicken Legs,2023,https://storage.googleapis.com/aysa-meats/Chicken%20Thighs.jpeg,$0.57,$1.09,91.23%
Tyson,Chicken Legs Whole Leg,Chicken Legs,2023,https://storage.googleapis.com/aysa-meats/Chicken%20Legs%20.jpeg,$0.91,$1.59,74.73%
Tyson,Whole Chicken No Giblets,Whole Chicken ,2022,https://storage.googleapis.com/aysa-meats/Checken%20Whole%20Chicken.jpeg,$1.12,$1.39,24.11%
Tyson,Whole Chicken Spatchcook,Whole Chicken ,2022,https://storage.googleapis.com/aysa-meats/Checken%20Whole%20Chicken.jpeg,$1.23,$2.39,93.99%
Tyson,Chicken Wings Split,Chicken Wings,2022,https://storage.googleapis.com/aysa-meats/Chicken%20Wings.jpeg,$1.66,$3.29,98.19%
Tyson,Chicken Wings Drumettes,Chicken Wings,2022,https://storage.googleapis.com/aysa-meat-pics/Chicken%20Wings%20Drumettes.jpeg,$1.74,$3.79,117.44%
Tyson,Chicken Drumsticks Skin-on,Chicken Drumsticks,2022,https://storage.googleapis.com/aysa-meats/Chicken%20Drumstick.jpeg,$0.52,$1.19,128.85%
Tyson,Chicken Drumsticks Skinless,Chicken Drumsticks,2022,https://storage.googleapis.com/aysa-meat-pics/Chicken%20Drumsticks%20Skinless.jpeg,$0.62,$1.69,170.83%
Tyson,Chicken Strips,Chicken Strips,2022,https://storage.googleapis.com/aysa-meats/Chicken%20Strips.jpeg,$2.10,$4.39,109.05%
Tyson,Chicken Breast Bone-in Breast,Chicken Breast ,2022,https://storage.googleapis.com/aysa-meat-pics/Chicken%20Breast%20Bone-in%20Breast.jpeg,$1.63,$1.99,22.09%
Tyson,Chicken Breast Boneless Breast,Chicken Breast ,2022,https://storage.googleapis.com/aysa-meat-pics/Chicken%20Breast%20Boneless%20Breast.jpeg,$1.90,$2.89,52.11%
Tyson,Chicken Breast Tenderloins (Tenders),Chicken Breast ,2022,https://storage.googleapis.com/aysa-meat-pics/Chicken%20Drumsticks%20Skinless.jpeg,$2.38,$4.79,101.26%
Tyson,Chicken Thighs Boneless/Skinless,Chicken Thighs ,2022,https://storage.googleapis.com/aysa-meat-pics/Chicken%20Thighs%20%20Boneless%3ASkinless.jpeg,$1.80,$2.39,32.78%
Tyson,Chicken Thighs Bone-in Skin-on,Chicken Thighs ,2022,https://storage.googleapis.com/aysa-meats/Chicken%20Thighs.jpeg,$0.82,$1.49,81.71%
Tyson,Chicken Legs Leg Quarters,Chicken Legs,2022,https://storage.googleapis.com/aysa-meats/Chicken%20Thighs.jpeg,$0.52,$0.99,90.38%
Tyson,Chicken Legs Whole Leg,Chicken Legs,2022,https://storage.googleapis.com/aysa-meats/Chicken%20Legs%20.jpeg,$0.85,$1.39,63.53%
Tyson,Whole Chicken No Giblets,Whole Chicken ,2021,https://storage.googleapis.com/aysa-meats/Checken%20Whole%20Chicken.jpeg,$1.12,$1.39,24.11%
Tyson,Whole Chicken Spatchcook,Whole Chicken ,2021,https://storage.googleapis.com/aysa-meats/Checken%20Whole%20Chicken.jpeg,$1.23,$2.39,93.99%
Tyson,Chicken Wings Split,Chicken Wings,2021,https://storage.googleapis.com/aysa-meats/Chicken%20Wings.jpeg,$1.66,$3.29,98.19%
Tyson,Chicken Wings Drumettes,Chicken Wings,2021,https://storage.googleapis.com/aysa-meat-pics/Chicken%20Wings%20Drumettes.jpeg,$1.74,$3.79,117.44%
Tyson,Chicken Drumsticks Skin-on,Chicken Drumsticks,2021,https://storage.googleapis.com/aysa-meats/Chicken%20Drumstick.jpeg,$0.52,$1.19,128.85%
Tyson,Chicken Drumsticks Skinless,Chicken Drumsticks,2021,https://storage.googleapis.com/aysa-meat-pics/Chicken%20Drumsticks%20Skinless.jpeg,$0.62,$1.69,170.83%
Tyson,Chicken Strips,Chicken Strips,2021,https://storage.googleapis.com/aysa-meats/Chicken%20Strips.jpeg,$2.10,$4.39,109.05%
Tyson,Chicken Breast Bone-in Breast,Chicken Breast ,2021,https://storage.googleapis.com/aysa-meat-pics/Chicken%20Breast%20Bone-in%20Breast.jpeg,$1.63,$1.99,22.09%
Tyson,Chicken Breast Boneless Breast,Chicken Breast ,2021,https://storage.googleapis.com/aysa-meat-pics/Chicken%20Breast%20Boneless%20Breast.jpeg,$1.90,$2.89,52.11%
Tyson,Chicken Breast Tenderloins (Tenders),Chicken Breast ,2021,https://storage.googleapis.com/aysa-meat-pics/Chicken%20Drumsticks%20Skinless.jpeg,$2.38,$4.79,101.26%
Tyson,Chicken Thighs Boneless/Skinless,Chicken Thighs ,2021,https://storage.googleapis.com/aysa-meat-pics/Chicken%20Thighs%20%20Boneless%3ASkinless.jpeg,$1.80,$2.39,32.78%
Tyson,Chicken Thighs Bone-in Skin-on,Chicken Thighs ,2021,https://storage.googleapis.com/aysa-meats/Chicken%20Thighs.jpeg,$0.82,$1.49,81.71%
Tyson,Chicken Legs Leg Quarters,Chicken Legs,2021,https://storage.googleapis.com/aysa-meats/Chicken%20Thighs.jpeg,$0.52,$0.99,90.38%
Tyson,Chicken Legs Whole Leg,Chicken Legs,2021,https://storage.googleapis.com/aysa-meats/Chicken%20Legs%20.jpeg,$0.85,$1.39,63.53%
Tyson,Tenderloin Steak Beef,Tenderloin,2025,https://storage.googleapis.com/aysa-meats/Beef%20New%20York%20Strip%20Steak.jpeg,$10.50,$18.99,80.86%
Tyson,T-bone Steak Beef,T-bone  ,2025,https://storage.googleapis.com/aysa-meats/Beef%20T-bone%20Steak%20.jpeg,$8.20,$13.99,70.61%
Tyson,New York Strip Steak Beef,New York Strip ,2025,https://storage.googleapis.com/aysa-meats/Beef%20New%20York%20Strip%20Steak.jpeg,$9.40,$15.99,70.11%
Tyson,Ribeye Steak Beef,Ribeye,2025,https://storage.googleapis.com/aysa-meats/Beef%20New%20York%20Strip%20Steak.jpeg,$10.10,$16.99,68.22%
Tyson,Flunk Steak Beef,Flunk ,2025,https://storage.googleapis.com/aysa-meats/Beef%20Flunk%20Steak.jpeg,$5.10,$9.49,86.08%
Tyson,Skirt Steak Beef,Skirt,2025,https://storage.googleapis.com/aysa-meat-pics/Beef%20Skirt%20Steak%20Beef.jpeg,$7.80,$12.99,66.54%
Tyson,Sirloin Steak Beef,Sirloin,2025,https://storage.googleapis.com/aysa-meats/Beef%20Sirloin%20Steak.jpeg,$7.50,$11.49,53.20%
Tyson,Hanger Steak Beef,Hanger,2025,https://storage.googleapis.com/aysa-meat-pics/Beef%20Hanger%20Steak%20Beef.jpeg,$6.90,$10.99,59.28%
Tyson,Roast Chuck Beef,Roast Beef,2025,https://storage.googleapis.com/aysa-meats/Beef%20Chuck%20Steak%20.jpeg,$5.40,$8.99,66.48%
Tyson,Brisket Flat Beef,Brisket,2025,https://storage.googleapis.com/aysa-meats/Beef%20New%20York%20Strip%20Steak.jpeg,$5.90,$10.49,77.80%
Tyson,Brisket Point Cut Beef,Brisket,2025,https://storage.googleapis.com/aysa-meats/Beef%20Flunk%20Steak.jpeg,$5.20,$9.29,78.65%
Tyson,Prime Rib Beef,Beef,2025,https://storage.googleapis.com/aysa-meats/Beef%20Flunk%20Steak.jpeg,$9.80,$17.99,83.57%
Tyson,Round Beef,Beef,2025,https://storage.googleapis.com/aysa-meats/Beef%20Round%20Steak%20.jpeg,$5.70,$8.49,48.95%
Tyson,Gound Beef 80/20,Ground Beef,2025,https://storage.googleapis.com/aysa-meats/Beef%20Gound%20.jpeg,$3.90,$5.49,40.77%
Tyson,Gound Beef 90/10,Ground Beef,2025,https://storage.googleapis.com/aysa-meats/Beef%20Gound%20.jpeg,$4.50,$6.29,39.78%
Tyson,Stew Meat Beef,Beef,2025,https://storage.googleapis.com/aysa-meats/Beef%20diced.jpeg,$5.20,$9.49,82.50%
Tyson,Short Ribs Beef,Beef,2025,https://storage.googleapis.com/aysa-meat-pics/Beef%20Short%20Ribs%20Beef%20.jpeg,$7.00,$12.49,78.43%
Tyson,Diced Beef,Beef,2025,https://storage.googleapis.com/aysa-meats/Beef%20diced.jpeg,$5.00,$8.99,79.80%
Tyson,Tenderloin Steak Beef,Tenderloin,2024,https://storage.googleapis.com/aysa-meats/Beef%20New%20York%20Strip%20Steak.jpeg,$10.10,$17.99,78.12%
Tyson,T-bone Steak Beef,T-bone  ,2024,https://storage.googleapis.com/aysa-meats/Beef%20T-bone%20Steak%20.jpeg,$7.90,$13.29,68.23%
Tyson,New York Strip Steak Beef,New York Strip ,2024,https://storage.googleapis.com/aysa-meats/Beef%20New%20York%20Strip%20Steak.jpeg,$9.10,$15.29,68.02%
Tyson,Ribeye Steak Beef,Ribeye,2024,https://storage.googleapis.com/aysa-meats/Beef%20New%20York%20Strip%20Steak.jpeg,$9.70,$16.29,67.94%
Tyson,Flunk Steak Beef,Flunk ,2024,https://storage.googleapis.com/aysa-meats/Beef%20Flunk%20Steak.jpeg,$4.90,$8.99,83.47%
Tyson,Skirt Steak Beef,Skirt,2024,https://storage.googleapis.com/aysa-meat-pics/Beef%20Skirt%20Steak%20Beef.jpeg,$7.50,$12.39,65.20%
Tyson,Sirloin Steak Beef,Sirloin,2024,https://storage.googleapis.com/aysa-meats/Beef%20Sirloin%20Steak.jpeg,$7.20,$10.99,52.64%
Tyson,Hanger Steak Beef,Hanger,2024,https://storage.googleapis.com/aysa-meat-pics/Beef%20Hanger%20Steak%20Beef.jpeg,$6.60,$10.49,58.94%
Tyson,Roast Chuck Beef,Roast Beef,2024,https://storage.googleapis.com/aysa-meats/Beef%20Chuck%20Steak%20.jpeg,$5.20,$8.69,67.12%
Tyson,Brisket Flat Beef,Brisket,2024,https://storage.googleapis.com/aysa-meats/Beef%20New%20York%20Strip%20Steak.jpeg,$5.70,$9.99,75.26%
Tyson,Brisket Point Cut Beef,Brisket,2024,https://storage.googleapis.com/aysa-meats/Beef%20Flunk%20Steak.jpeg,$5.00,$8.89,77.80%
Tyson,Prime Rib Beef,Beef,2024,https://storage.googleapis.com/aysa-meats/Beef%20Flunk%20Steak.jpeg,$9.40,$16.99,80.74%
Tyson,Round Beef,Beef,2024,https://storage.googleapis.com/aysa-meats/Beef%20Round%20Steak%20.jpeg,$5.50,$8.19,48.91%
Tyson,Gound Beef 80/20,Ground Beef,2024,https://storage.googleapis.com/aysa-meats/Beef%20Gound%20.jpeg,$3.70,$5.19,40.27%
Tyson,Gound Beef 90/10,Ground Beef,2024,https://storage.googleapis.com/aysa-meats/Beef%20Gound%20.jpeg,$4.30,$5.99,39.30%
Tyson,Stew Meat Beef,Beef,2024,https://storage.googleapis.com/aysa-meats/Beef%20diced.jpeg,$5.00,$8.99,79.80%
Tyson,Short Ribs Beef,Beef,2024,https://storage.googleapis.com/aysa-meat-pics/Beef%20Short%20Ribs%20Beef%20.jpeg,$6.70,$11.99,78.96%
Tyson,Diced Beef,Beef,2024,https://storage.googleapis.com/aysa-meats/Beef%20diced.jpeg,$4.80,$8.69,81.04%
Tyson,Bone-in Loin Pork Ribs,Ribs,2025,https://storage.googleapis.com/aysa-meats/Pork%20Bone-in%20Lion.jpeg,$2.10,$4.29,104.29%
Tyson,Boneless Loin Pork Chops,Pork Chops,2025,https://storage.googleapis.com/aysa-meats/Pork%20Boneless%20Lion.jpeg,$2.85,$5.99,110.18%
Tyson,Shoulder Blade Pork Chops,Pork Chops,2025,https://storage.googleapis.com/aysa-meats/Pork%20Shoulder%20Blade.jpeg,$1.65,$3.29,99.39%
Tyson,Shoulder Picnic Pork Chops,Pork Chops,2025,https://storage.googleapis.com/aysa-meats/Pork%20Shoulder%20Picnic%20.jpeg,$1.45,$2.99,106.21%
Tyson,Pork Belly,Belly,2025,https://storage.googleapis.com/aysa-meats/Pork%20Belly.jpeg,$2.95,$6.49,120.00%
Tyson,Pork Chops,Chops,2025,https://storage.googleapis.com/aysa-meats/Pork%20Chop.jpeg,$2.60,$4.99,91.92%
Tyson,Tenderloin Pork Chops,Pork Chops,2025,https://storage.googleapis.com/aysa-meats/Pork%20Tenderloin.jpeg,$3.90,$7.99,104.87%
Tyson,Sirloin Pork Chops,Pork Chops,2025,https://storage.googleapis.com/aysa-meats/Pork%20Sirloin.jpeg,$2.30,$4.29,86.52%
Tyson,Rib Racks Pork,Pork Ribs,2025,https://storage.cloud.google.com/aysa-meats/Pork%20Rib%20Racks.jpeg,$3.60,$7.49,108.06%
Tyson,Petite Racks Pork,Pork Ribs,2025,https://storage.googleapis.com/aysa-meats/Pork%20Petite%20Racks.jpeg,$3.90,$7.99,104.87%
Tyson,Jowl Pork,Jowl,2025,https://storage.googleapis.com/aysa-meats/Pork%20jowl.jpeg,$1.20,$2.49,107.50%
Tyson,Ground Pork,Ground,2025,https://storage.googleapis.com/aysa-meats/Pork%20Ground%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20.jpeg,$2.40,$4.29,78.75%
Tyson,Diced Pork,Diced,2025,https://storage.googleapis.com/aysa-meats/Pork%20diced%20.jpeg,$2.55,$4.59,80.00%
Tyson,Bone-in Loin Pork Ribs,Ribs,2024,https://storage.googleapis.com/aysa-meats/Pork%20Bone-in%20Lion.jpeg,$2.00,$4.09,104.50%
Tyson,Boneless Loin Pork Chops,Pork Chops,2024,https://storage.googleapis.com/aysa-meats/Pork%20Boneless%20Lion.jpeg,$2.70,$5.79,114.44%
Tyson,Shoulder Blade Pork Chops,Pork Chops,2024,https://storage.googleapis.com/aysa-meats/Pork%20Shoulder%20Blade.jpeg,$1.55,$3.19,105.86%
Tyson,Shoulder Picnic Pork Chops,Pork Chops,2024,https://storage.googleapis.com/aysa-meats/Pork%20Shoulder%20Picnic%20.jpeg,$1.38,$2.89,109.42%
Tyson,Pork Belly,Belly,2024,https://storage.googleapis.com/aysa-meats/Pork%20Belly.jpeg,$2.80,$6.19,121.07%
Tyson,Bacon Bacon,Bacon,2025,https://storage.googleapis.com/aysa-meat-pics/Beef%20Bacon.jpeg,$3.25,$6.99,115.08%
Tyson,Pork Chops,Chops,2024,https://storage.googleapis.com/aysa-meats/Pork%20Chop.jpeg,$2.45,$4.79,95.51%
Tyson,Tenderloin Pork Chops,Pork Chops,2024,https://storage.googleapis.com/aysa-meats/Pork%20Tenderloin.jpeg,$3.70,$7.69,107.84%
Tyson,Sirloin Pork Chops,Pork Chops,2024,https://storage.googleapis.com/aysa-meats/Pork%20Sirloin.jpeg,$2.20,$4.09,85.91%
Tyson,Rib Racks Pork,Pork Ribs,2024,https://storage.cloud.google.com/aysa-meats/Pork%20Rib%20Racks.jpeg,$3.45,$7.29,111.30%
Tyson,Petite Racks Pork,Pork Ribs,2024,https://storage.googleapis.com/aysa-meats/Pork%20Petite%20Racks.jpeg,$3.70,$7.79,110.54%
Tyson,Jowl Pork,Jowl,2024,https://storage.googleapis.com/aysa-meats/Pork%20jowl.jpeg,$1.15,$2.39,107.83%
Tyson,Ground Pork,Ground,2024,https://storage.googleapis.com/aysa-meats/Pork%20Ground%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20.jpeg,$2.30,$4.09,77.83%
Tyson,Diced Pork,Diced,2024,https://storage.googleapis.com/aysa-meats/Pork%20diced%20.jpeg,$2.40,$4.39,82.92%
Cargill Meat Solutions ,Tenderloin Steak Beef,Tenderloin,2025,https://storage.googleapis.com/aysa-meats/Beef%20diced.jpeg,$10.40,$18.79,80.67%
Cargill Meat Solutions ,T-bone Steak Beef,T-bone  ,2025,https://storage.googleapis.com/aysa-meats/Beef%20T-bone%20Steak%20.jpeg,$8.10,$13.89,71.48%
Cargill Meat Solutions ,New York Strip Steak Beef,New York Strip ,2025,https://storage.googleapis.com/aysa-meats/Beef%20New%20York%20Strip%20Steak.jpeg,$9.30,$15.79,69.78%
Cargill Meat Solutions ,Chuck Steak Beef,Chuck  ,2025,https://storage.googleapis.com/aysa-meats/Beef%20Chuck%20Steak%20.jpeg,$5.30,$8.89,67.74%
Cargill Meat Solutions ,Round Steak Beef,Round  ,2025,https://storage.googleapis.com/aysa-meats/Beef%20Round%20Steak%20.jpeg,$5.60,$8.39,49.82%
Cargill Meat Solutions ,Flunk Steak Beef,Flunk ,2025,https://storage.googleapis.com/aysa-meats/Beef%20Flunk%20Steak.jpeg,$5.00,$9.39,87.80%
Cargill Meat Solutions ,Sirloin Steak Beef,Sirloin,2025,https://storage.googleapis.com/aysa-meats/Beef%20Sirloin%20Steak.jpeg,$7.40,$11.29,52.57%
Cargill Meat Solutions ,Gound Beef,Beef,2025,https://storage.googleapis.com/aysa-meats/Beef%20Gound%20.jpeg,$3.95,$5.59,41.52%
Cargill Meat Solutions ,Diced Beef,Beef,2025,https://storage.googleapis.com/aysa-meats/Beef%20diced.jpeg,$5.10,$8.99,76.27%
Cargill Meat Solutions ,Stew Meat Beef,Beef,2025,https://storage.googleapis.com/aysa-meats/Beef%20diced.jpeg,$5.30,$9.29,75.28%
Cargill Meat Solutions ,Short Ribs Beef,Beef,2025,https://storage.googleapis.com/aysa-meat-pics/Beef%20Short%20Ribs%20Beef%20.jpeg,$6.90,$12.29,78.12%
Cargill Meat Solutions ,Hanger Steak Beef,Hanger,2025,https://storage.googleapis.com/aysa-meat-pics/Beef%20Hanger%20Steak%20Beef.jpeg,$6.80,$10.79,58.68%
Cargill Meat Solutions ,Roast Chuck Beef,Roast Beef,2025,https://storage.googleapis.com/aysa-meats/Beef%20Chuck%20Steak%20.jpeg,$5.50,$9.19,67.09%
Cargill Meat Solutions ,Brisket Flat Beef,Brisket,2025,https://storage.googleapis.com/aysa-meats/Beef%20New%20York%20Strip%20Steak.jpeg,$5.80,$10.39,79.14%
Cargill Meat Solutions ,Brisket Point Cut Beef,Brisket,2025,https://storage.googleapis.com/aysa-meats/Beef%20Flunk%20Steak.jpeg,$5.10,$9.19,80.20%
Cargill Meat Solutions ,Prime Rib Beef,Beef,2025,https://storage.googleapis.com/aysa-meats/Beef%20Flunk%20Steak.jpeg,$9.70,$17.89,84.43%
Cargill Meat Solutions ,Ribeye Steak Beef,Ribeye,2025,https://storage.googleapis.com/aysa-meats/Beef%20New%20York%20Strip%20Steak.jpeg,$10.00,$16.89,68.90%
Cargill Meat Solutions ,Skirt Steak Beef,Skirt,2025,https://storage.googleapis.com/aysa-meat-pics/Beef%20Skirt%20Steak%20Beef.jpeg,$7.70,$12.89,67.40%
Cargill Meat Solutions ,Ribeye Steak Beef,Ribeye,2024,https://storage.googleapis.com/aysa-meats/Beef%20diced.jpeg,$9.70,$16.39,68.97%
Cargill Meat Solutions ,Flunk Steak Beef,Flunk ,2024,https://storage.googleapis.com/aysa-meats/Beef%20T-bone%20Steak%20.jpeg,$4.80,$8.99,87.29%
Cargill Meat Solutions ,Skirt Steak Beef,Skirt,2024,https://storage.googleapis.com/aysa-meats/Beef%20New%20York%20Strip%20Steak.jpeg,$7.40,$12.39,67.43%
Cargill Meat Solutions ,Tenderloin Steak Beef,Tenderloin,2024,https://storage.googleapis.com/aysa-meats/Beef%20Chuck%20Steak%20.jpeg,$10.00,$18.29,82.90%
Cargill Meat Solutions ,T-bone Steak Beef,T-bone  ,2024,https://storage.googleapis.com/aysa-meats/Beef%20Round%20Steak%20.jpeg,$7.80,$13.29,70.38%
Cargill Meat Solutions ,New York Strip Steak Beef,New York Strip ,2024,https://storage.googleapis.com/aysa-meats/Beef%20Flunk%20Steak.jpeg,$9.00,$15.29,69.89%
Cargill Meat Solutions ,Chuck Steak Beef,Chuck  ,2024,https://storage.googleapis.com/aysa-meats/Beef%20Sirloin%20Steak.jpeg,$5.10,$8.59,68.43%
Cargill Meat Solutions ,Round Steak Beef,Round  ,2024,https://storage.googleapis.com/aysa-meats/Beef%20Gound%20.jpeg,$5.40,$7.99,47.96%
Cargill Meat Solutions ,Flunk Steak Beef,Flunk ,2024,https://storage.googleapis.com/aysa-meats/Beef%20diced.jpeg,$4.80,$8.99,87.29%
Cargill Meat Solutions ,Sirloin Steak Beef,Sirloin,2024,https://storage.googleapis.com/aysa-meats/Beef%20diced.jpeg,$7.10,$10.89,53.38%
Cargill Meat Solutions ,Gound Beef,Beef,2024,https://storage.googleapis.com/aysa-meat-pics/Beef%20Short%20Ribs%20Beef%20.jpeg,$3.75,$5.39,43.73%
Cargill Meat Solutions ,Diced Beef,Beef,2024,https://storage.googleapis.com/aysa-meat-pics/Beef%20Hanger%20Steak%20Beef.jpeg,$4.90,$8.69,77.35%
Cargill Meat Solutions ,Stew Meat Beef,Beef,2024,https://storage.googleapis.com/aysa-meats/Beef%20Chuck%20Steak%20.jpeg,$5.10,$8.99,76.27%
