Brand,Product Name,Product Type,Category,Gender,Production Year,Profit Margin,Profit Made,Release Price,Wholesale Price,Link to Product Pictures
Louis Vuitton,Radiant Highlighter,Highlighter,Makeup,Women,2023,70.00%,$42.00,$60.00,,Https://Storage.Cloud.Google.Com/Luis-Vuitton-25/L%20Lv%20Radiant%20Highlighter%202023.Jpeg
Louis Vuitton,Bold Lipstick,Lipstick,Makeup,Women,2022,70.00%,$35.00,$50.00,,Https://Storage.Cloud.Google.Com/Luis-Vuitton-25/L%20Lv%20Luxe%20Lipstick%202025.Jpeg
Louis Vuitton,Fusion Palette Eyeshadow,Eyeshadow,Makeup,Women,2022,68.00%,$54.40,$80.00,,Https://Storage.Cloud.Google.Com/Luis-Vuitton-25/L%20Lv%20Fusion%20Eyeshadow%20Palette%202022.Jpeg
Louis Vuitton,Silk Foundation,Foundation,Makeup,Women,2022,69.00%,$44.85,$65.00,,Https://Storage.Cloud.Google.Com/Luis-Vuitton-25/L%20Lv%20Silk%20Foundation%202022.Jpeg
Louis Vuitton,Glow Blush,Blush,Makeup,Women,2022,70.00%,$42.00,$60.00,,Https://Storage.Cloud.Google.Com/Luis-Vuitton-25/L%20Lv%20Glow%20Blush%202022.Jpeg
Louis Vuitton,Shimmer Highlighter,Highlighter,Makeup,Women,2022,68.00%,$37.40,$55.00,,Https://Storage.Cloud.Google.Com/Luis-Vuitton-25/L%20Lv%20Shimmer%20Highlighter%202022.Jpeg
Louis Vuitton,Classic Lipstick,Lipstick,Makeup,Women,2021,70.00%,$31.50,$45.00,,Https://Storage.Cloud.Google.Com/Luis-Vuitton-25/L%20Lv%20Luxe%20Lipstick%202025.Jpeg
Louis Vuitton,Prism Palette Eyeshadow,Eyeshadow,Makeup,Women,2021,68.00%,$51.00,$75.00,,Https://Storage.Cloud.Google.Com/Luis-Vuitton-25/L%20Lv%20Illuminating%20Eyeshadow%20Palette%202024.Jpeg
Louis Vuitton,Elegant Foundation,Foundation,Makeup,Women,2021,69.00%,$41.40,$60.00,,Https://Storage.Cloud.Google.Com/Luis-Vuitton-25/L%20Lv%20Flawless%20Foundation%202023.Jpeg
Louis Vuitton,Soft Blush,Blush,Makeup,Women,2021,70.00%,$38.50,$55.00,,Https://Storage.Cloud.Google.Com/Luis-Vuitton-25/L%20Lv%20Natural%20Blush%202023.Jpeg
Louis Vuitton,Luminescent Highlighter,Highlighter,Makeup,Women,2021,68.00%,$34.00,$50.00,,Https://Storage.Cloud.Google.Com/Luis-Vuitton-25/L%20Lv%20Luminescent%20Highlighter%202021.Jpeg
H&M,Matte Lipstick,Lipstick,Makeup,Women,2025,50.10%,$4.00,$7.99,,Https://Storage.Googleapis.Com/Lululemon-202/H%26M%20Lipstick%20.Jpeg
H&M,Matte Lipstick,Lipstick,Makeup,Women,2025,51.50%,$4.89,$9.49,,Https://Storage.Googleapis.Com/Lululemon-202/H%26M%20Lipstick%20.Jpeg
H&M,Matte Lipstick,Lipstick,Makeup,Women,2025,53.80%,$5.91,$10.99,,Https://Storage.Googleapis.Com/Lululemon-202/H%26M%20Lipstick%20.Jpeg
H&M,Matte Lipstick,Lipstick,Makeup,Women,2025,52.20%,$6.52,$12.49,,Https://Storage.Googleapis.Com/Lululemon-202/H%26M%20Lipstick%20.Jpeg
H&M,Matte Lipstick,Lipstick,Makeup,Women,2025,50.40%,$4.03,$7.99,,Https://Storage.Googleapis.Com/Lululemon-202/H%26M%20Lipstick%20.Jpeg
H&M,Matte Lipstick,Lipstick,Makeup,Women,2025,50.10%,$4.75,$9.49,,Https://Storage.Googleapis.Com/Lululemon-202/H%26M%20Lipstick%20.Jpeg
H&M,Matte Lipstick,Lipstick,Makeup,Women,2025,55.00%,$6.04,$10.99,,Https://Storage.Googleapis.Com/Lululemon-202/H%26M%20Lipstick%20.Jpeg
H&M,Matte Lipstick,Lipstick,Makeup,Women,2025,54.60%,$6.82,$12.49,,Https://Storage.Googleapis.Com/Lululemon-202/H%26M%20Lipstick%20.Jpeg
H&M,Matte Lipstick,Lipstick,Makeup,Women,2025,50.10%,$4.00,$7.99,,Https://Storage.Googleapis.Com/Lululemon-202/H%26M%20Lipstick%20.Jpeg
H&M,Matte Lipstick,Lipstick,Makeup,Women,2025,50.00%,$4.75,$9.49,,Https://Storage.Googleapis.Com/Lululemon-202/H%26M%20Lipstick%20.Jpeg
H&M,Matte Lipstick,Lipstick,Makeup,Women,2025,52.50%,$5.77,$10.99,,Https://Storage.Googleapis.Com/Lululemon-202/H%26M%20Lipstick%20.Jpeg
H&M,Matte Lipstick,Lipstick,Makeup,Women,2025,52.60%,$6.57,$12.49,,Https://Storage.Googleapis.Com/Lululemon-202/H%26M%20Lipstick%20.Jpeg
H&M,Matte Lipstick,Lipstick,Makeup,Women,2025,51.40%,$4.11,$7.99,,Https://Storage.Googleapis.Com/Lululemon-202/H%26M%20Lipstick%20.Jpeg
H&M,Matte Lipstick,Lipstick,Makeup,Women,2025,51.80%,$4.92,$9.49,,Https://Storage.Googleapis.Com/Lululemon-202/H%26M%20Lipstick%20.Jpeg
H&M,Matte Lipstick,Lipstick,Makeup,Women,2025,53.50%,$5.88,$10.99,,Https://Storage.Googleapis.Com/Lululemon-202/H%26M%20Lipstick%20.Jpeg
H&M,Matte Lipstick,Lipstick,Makeup,Women,2025,53.70%,$6.71,$12.49,,Https://Storage.Googleapis.Com/Lululemon-202/H%26M%20Lipstick%20.Jpeg
H&M,Matte Lipstick,Lipstick,Makeup,Women,2025,51.30%,$4.10,$7.99,,Https://Storage.Googleapis.Com/Lululemon-202/H%26M%20Lipstick%20.Jpeg
H&M,Matte Lipstick,Lipstick,Makeup,Women,2025,51.10%,$4.85,$9.49,,Https://Storage.Googleapis.Com/Lululemon-202/H%26M%20Lipstick%20.Jpeg
H&M,Matte Lipstick,Lipstick,Makeup,Women,2025,53.70%,$5.90,$10.99,,Https://Storage.Googleapis.Com/Lululemon-202/H%26M%20Lipstick%20.Jpeg
H&M,Matte Lipstick,Lipstick,Makeup,Women,2025,53.40%,$6.67,$12.49,,Https://Storage.Googleapis.Com/Lululemon-202/H%26M%20Lipstick%20.Jpeg
Gucci,Renewing Eye Cream,Cream,Skincare,Women,2025,79.00%,$150.10,$190.00,,Https://Storage.Googleapis.Com/Gucci-25/Skincaer%20Renewing%20Eye%20Cream.Jpg
Gucci,Firming Day Cream,Cream,Skincare,Women,2025,84.00%,$193.20,$230.00,,Https://Storage.Googleapis.Com/Gucci-25/Skincare%20Gucci%20Firming%20Day%20Cream.Jpg
Gucci,Soothing Cleanser,Cleanser,Cleanser,Unisex,2025,79.00%,$86.90,$110.00,,Https://Storage.Googleapis.Com/Gucci-25/Sikncare%20Gucci%20Soothing%20Cleanser.Webp
Gucci,Serum,Serum,Bodycare,Unisex,2024,79.00%,$134.30,$170.00,,Https://Storage.Googleapis.Com/Gucci-25/Skincare%20Gucci%20Anti-Aging%20Serum.Jpeg
Gucci,Cream,Cream,Skincare,Women,2024,82.00%,$180.40,$220.00,,Https://Storage.Googleapis.Com/Gucci-25/Skincare%20Gucci%20Intensive%20Hydration%20Cream.Webp
Gucci,Skincare,Skincare,Skincare,Unisex,2024,81.00%,$105.30,$130.00,,Https://Storage.Googleapis.Com/Gucci-25/Skincare%20Gucci%20Revitalizing%20Exfoliator.Jpeg
Gucci,Brightening Day Cream,Cream,Skincare,Women,2023,84.00%,$184.80,$220.00,,Https://Storage.Googleapis.Com/Gucci-25/Skincare%20Gucci%20Brightening%20Day%20Cream.Webp
Gucci,Rejuvenating Night Cream,Cream,Skincare,Women,2023,83.00%,$207.50,$250.00,,Https://Storage.Googleapis.Com/Gucci-25/Skincare%20Gucci%20Rejuvenating%20Night%20Cream.Jpg
Gucci,Skincare,Skincare,Skincare,Unisex,2023,69.00%,$62.10,$90.00,,Https://Storage.Googleapis.Com/Gucci-25/Skincare%20Gucci%20Purity%20Facial%20Mask.Jpeg
Gucci,Glow Serum,Serum,Bodycare,Unisex,2022,79.00%,$118.50,$150.00,,Https://Storage.Googleapis.Com/Gucci-25/Skincare%20Gucci%20Glow%20Serum.Jpeg
Gucci,Hydrating Cleanser,Cleanser,Cleanser,Unisex,2022,79.00%,$79.00,$100.00,,Https://Storage.Googleapis.Com/Gucci-25/Skincare%20Gucci%20Hydrating%20Cleanser.Jpeg
Gucci,Nourishing Eye Cream,Cream,Skincare,Women,2022,79.00%,$142.20,$180.00,,Https://Storage.Googleapis.Com/Gucci-25/Skincaregucci%20Nourishing%20Eye%20Cream.Jpg
Gucci,Skincare,Skincare,Skincare,Unisex,2021,82.00%,$164.00,$200.00,,Https://Storage.Googleapis.Com/Gucci-25/Skincare%20Gucci%20Radiance%20Moisturizer.Webp
Gucci,Purifying Cleanser,Cleanser,Cleanser,Unisex,2021,79.00%,$94.80,$120.00,,Https://Storage.Googleapis.Com/Gucci-25/Skincare%20Gucci%20Purifying%20Cleanser.Jpeg
Gucci,Skincare,Skincare,Skincare,Unisex,2021,83.00%,$83.00,$100.00,,Https://Storage.Googleapis.Com/Gucci-25/Skincare%20Gucci%20Revitalizing%20Toner.Avif
Versace,Supreme Hydration Cream,Cream,Skincare,Women,2025,75.00%,$90.00,$120.00,,Https://Storage.Cloud.Google.Com/Versec-25/Versace%20Supreme%20Hydration%20Cream%2025.Jpeg
Versace,Ultimate Repair Night Serum,Serum,Bodycare,Unisex,2025,77.00%,$103.95,$135.00,,Https://Storage.Cloud.Google.Com/Versec-25/Versace%20Ultimate%20Repair%20Night%20Serum%2025.Jpeg
Versace,Skincare,Skincare,Skincare,Unisex,2025,74.00%,$66.60,$90.00,,Https://Storage.Cloud.Google.Com/Versec-25/Versace%20Gentle%20Foam%20Cleansing%20Wash%2025.Jpeg
Versace,Firming Eye Contour Cream,Cream,Skincare,Women,2025,78.00%,$97.50,$125.00,,Https://Storage.Cloud.Google.Com/Versec-25/Versace%20Firming%20Eye%20Contour%20Cream%2025.Jpeg
Versace,Skincare,Skincare,Skincare,Unisex,2025,76.00%,$98.80,$130.00,,Https://Storage.Cloud.Google.Com/Versec-25/Versace%20Silk%20Finish%20Moisturizer%2025.Jpeg
Versace,Luxury Nourishing Balm Lotion,Lotion,Bodycare,Unisex,2024,75.00%,$86.25,$115.00,,Https://Storage.Cloud.Google.Com/Versec-25/Versace%20Luxury%20Nourishing%20Balm%2024.Jpeg
Versace,Advanced Age-Defense Serum,Serum,Bodycare,Unisex,2024,77.00%,$100.10,$130.00,,Https://Storage.Cloud.Google.Com/Versec-25/Versace%20Advanced%20Age-Defense%20Serum%2024.Jpeg
Versace,Pore Refining Gel Cleanser,Cleanser,Cleanser,Unisex,2024,74.00%,$65.12,$88.00,,Https://Storage.Cloud.Google.Com/Versec-25/Versace%20Pore%20Refining%20Gel%20Cleanser%2024.Jpeg
Versace,Skincare,Skincare,Skincare,Women,2024,78.00%,$93.60,$120.00,,Https://Storage.Cloud.Google.Com/Versec-25/Versace%20Brightening%20Eye%20Treatment%2024.Jpeg
Versace,Skincare,Skincare,Skincare,Unisex,2024,76.00%,$95.76,$126.00,,Https://Storage.Cloud.Google.Com/Versec-25/Versace%20Night%20Glow%20Recovery%20Lotion%2024.Jpeg
Versace,Youth Activating Cream,Cream,Skincare,Women,2023,75.00%,$84.00,$112.00,,Https://Storage.Cloud.Google.Com/Versec-25/Versace%20Youth%20Activating%20Cream%2023.Jpeg
Versace,Vitamin-Infused Hydration Serum,Serum,Bodycare,Unisex,2023,77.00%,$98.56,$128.00,,Https://Storage.Cloud.Google.Com/Versec-25/Versace%20Vitamin-Infused%20Hydration%20Serum%2023.Jpeg
Versace,Skincare,Skincare,Skincare,Unisex,2023,74.00%,$62.90,$85.00,,Https://Storage.Cloud.Google.Com/Versec-25/Versace%20Gentle%20Micellar%20Cleansing%20Water%2023.Jpeg
Versace,Skincare,Skincare,Skincare,Unisex,2023,78.00%,$92.04,$118.00,,Https://Storage.Cloud.Google.Com/Versec-25/Versace%20Collagen%20Boosting%20Face%20Mask%2023.Jpeg
Versace,Skincare,Skincare,Skincare,Unisex,2023,76.00%,$93.48,$123.00,,Https://Storage.Cloud.Google.Com/Versec-25/Versace%20Weightless%20Hydration%20Lotion%2023.Jpeg
Versace,Anti-Aging Renewal Cream,Cream,Skincare,Women,2022,75.00%,$81.00,$108.00,,Https://Storage.Cloud.Google.Com/Versec-25/Versace%20Anti-Aging%20Renewal%20Cream%2022.Jpeg
Versace,Luminous Complexion Serum,Serum,Bodycare,Unisex,2022,77.00%,$93.94,$122.00,,Https://Storage.Cloud.Google.Com/Versec-25/Versace%20Advanced%20Age-Defense%20Serum%2024.Jpeg
Versace,Skincare,Skincare,Skincare,Unisex,2022,74.00%,$60.68,$82.00,,Https://Storage.Cloud.Google.Com/Versec-25/Versace%20Deep%20Hydration%20Toning%20Mist%2022.Jpeg
Versace,Skincare,Skincare,Skincare,Women,2022,78.00%,$89.70,$115.00,,Https://Storage.Cloud.Google.Com/Versec-25/Versace%20Intensive%20Eye%20Repair%20Gel%2022.Jpeg
Versace,Skincare,Skincare,Skincare,Unisex,2022,76.00%,$91.20,$120.00,,Https://Storage.Cloud.Google.Com/Versec-25/Versace%20Revitalizing%20Skin%20Rejuvenator%2022.Jpeg
Versace,Skincare,Skincare,Skincare,Unisex,2021,75.00%,$78.75,$105.00,,Https://Storage.Cloud.Google.Com/Versec-25/Versace%20Silk%20Touch%20Daily%20Moisturizer%2021.Jpeg
Versace,Radiance Boosting Retinol Serum,Serum,Bodycare,Unisex,2021,77.00%,$90.86,$118.00,,Https://Storage.Cloud.Google.Com/Versec-25/Versace%20Radiance%20Boosting%20Retinol%20Serum%2021.Jpeg
Versace,Skincare,Skincare,Skincare,Unisex,2021,74.00%,$59.20,$80.00,,Https://Storage.Cloud.Google.Com/Versec-25/Versace%20Soothing%20Facial%20Mist%2021.Jpeg
Versace,Overnight Renewal Balm Lotion,Lotion,Bodycare,Unisex,2021,78.00%,$85.80,$110.00,,Https://Storage.Cloud.Google.Com/Versec-25/Versace%20Overnight%20Renewal%20Balm%2021.Jpeg
Versace,Skincare,Skincare,Skincare,Unisex,2021,76.00%,$88.16,$116.00,,Https://Storage.Cloud.Google.Com/Versec-25/Versace%20Gentle%20Exfoliating%20Enzyme%20Peel%2021.Jpeg
Valentino,Hydrating Glow Cream,Cream,Skincare,Women,2025,75.00%,$82.50,$110.00,,Https://Storage.Cloud.Google.Com/Valentino-25/Skincare%20Valentino%20Youth-Boosting%20Face%20Cream.Jpeg
Valentino,Perfecting Night Serum,Serum,Bodycare,Unisex,2025,77.00%,$96.25,$125.00,,Https://Storage.Cloud.Google.Com/Valentino-25/Skincare%20Valentino%20Perfecting%20Night%20Serum.Jpeg
Valentino,Skincare,Skincare,Skincare,Unisex,2025,74.00%,$62.90,$85.00,,Https://Storage.Cloud.Google.Com/Valentino-25/Skincare%20Valentino%20Gentle%20Cleansing%20Foam.Webp
Valentino,Revitalizing Eye Cream,Cream,Skincare,Women,2025,78.00%,$89.70,$115.00,,Https://Storage.Cloud.Google.Com/Valentino-25/Skincare%20Valentino%20Revitalizing%20Eye%20Cream.Webp
Valentino,Skincare,Skincare,Skincare,Unisex,2025,76.00%,$91.20,$120.00,,Https://Storage.Cloud.Google.Com/Valentino-25/Skincare%20Valentino%20Nourishing%20Day%20Lotion.Jpg
Valentino,Cream,Cream,Skincare,Women,2025,76.00%,$91.20,$120.00,,Https://Storage.Cloud.Google.Com/Valentino-25/Skincare%20Valentino%20Nourishing%20Hand%20Cream.Jpeg
Valentino,Soothing Moisture Balm Lotion,Lotion,Bodycare,Unisex,2024,75.00%,$81.00,$108.00,,Https://Storage.Cloud.Google.Com/Valentino-25/Skincare%20Valentino%20Soothing%20Moisture%20Balm.Jpeg
Valentino,Firming Anti-Aging Serum,Serum,Bodycare,Unisex,2024,77.00%,$93.94,$122.00,,Https://Storage.Cloud.Google.Com/Valentino-25/Skincare%20Valentino%20Firming%20Anti-Aging%20Serum.Jpeg
Valentino,Skincare,Skincare,Skincare,Unisex,2024,74.00%,$60.68,$82.00,,Https://Storage.Cloud.Google.Com/Valentino-25/Skincare%20Valentino%20Deep%20Pore%20Cleansing%20Gel.Jpeg
Valentino,Skincare,Skincare,Skincare,Women,2024,78.00%,$87.36,$112.00,,Https://Storage.Cloud.Google.Com/Valentino-25/Skincare%20Valentino%20Soothing%20Moisture%20Balm.Jpeg
Valentino,Overnight Renewal Balm Lotion,Lotion,Bodycare,Unisex,2024,76.00%,$89.68,$118.00,,Https://Storage.Cloud.Google.Com/Valentino-25/Skincare%20Valentino%20Soothing%20Moisture%20Balm.Jpeg
Valentino,Youth-Boosting Face Cream,Cream,Skincare,Women,2023,75.00%,$78.75,$105.00,,Https://Storage.Cloud.Google.Com/Valentino-25/Skincare%20Valentino%20Youth-Boosting%20Face%20Cream.Jpeg
Valentino,Vitamin C Hydration Serum,Serum,Bodycare,Unisex,2023,77.00%,$90.86,$118.00,,Https://Storage.Cloud.Google.Com/Valentino-25/Skincare%20Valentino%20Perfecting%20Night%20Serum.Jpeg
Valentino,Micellar Water Cleanser,Cleanser,Cleanser,Unisex,2023,74.00%,$57.72,$78.00,,Https://Storage.Cloud.Google.Com/Valentino-25/Skincare%20Valentino%20Micellar%20Water%20Cleanser.Avif
Valentino,Skincare,Skincare,Skincare,Unisex,2023,78.00%,$84.24,$108.00,,Https://Storage.Cloud.Google.Com/Valentino-25/Skincare%20Valentino%20Collagen%20Renewal%20Mask.Jpeg
Valentino,Skincare,Skincare,Skincare,Unisex,2023,76.00%,$87.40,$115.00,,Https://Storage.Cloud.Google.Com/Valentino-25/Skincare%20Valentino%20Lightweight%20Facial%20Emulsion.Jpeg
Valentino,Age-Defying Night Cream,Cream,Skincare,Women,2022,75.00%,$76.50,$102.00,,Https://Storage.Cloud.Google.Com/Valentino-25/Skincare%20Valentino%20Youth-Boosting%20Face%20Cream.Jpeg
Valentino,Radiance Enhancing Serum,Serum,Bodycare,Unisex,2022,77.00%,$88.55,$115.00,,Https://Storage.Cloud.Google.Com/Valentino-25/Skincare%20Valentino%20Perfecting%20Night%20Serum.Jpeg
Valentino,Skincare,Skincare,Skincare,Unisex,2022,74.00%,$54.76,$74.00,,Https://Storage.Cloud.Google.Com/Valentino-25/Skincare%20Valentino%20Deep%20Hydration%20Toner.Webp
Valentino,Ultra-Firming Eye Cream,Cream,Skincare,Women,2022,78.00%,$81.90,$105.00,,Https://Storage.Cloud.Google.Com/Valentino-25/Skincare%20Valentino%20Youth-Boosting%20Face%20Cream.Jpeg
Valentino,Skincare,Skincare,Skincare,Unisex,2022,76.00%,$85.12,$112.00,,Https://Storage.Cloud.Google.Com/Valentino-25/Skincare%20Valentino%20Collagen%20Renewal%20Mask.Jpeg
Valentino,Skincare,Skincare,Skincare,Unisex,2021,75.00%,$75.00,$100.00,,Https://Storage.Cloud.Google.Com/Valentino-25/Skincare%20Valentino%20Essential%20Daily%20Moisturizer.Jpeg
Valentino,Retinol Age Repair Serum,Serum,Bodycare,Unisex,2021,77.00%,$84.70,$110.00,,Https://Storage.Cloud.Google.Com/Valentino-25/Skincare%20Valentino%20Perfecting%20Night%20Serum.Jpeg
Valentino,Skincare,Skincare,Skincare,Unisex,2021,74.00%,$53.28,$72.00,,Https://Storage.Cloud.Google.Com/Valentino-25/Skincare%20Valentino%20Refreshing%20Facial%20Mist.Jpeg
Valentino,Ultra-Nourishing Night Balm Lotion,Lotion,Bodycare,Unisex,2021,78.00%,$80.34,$103.00,,Https://Storage.Cloud.Google.Com/Valentino-25/Skincare%20Valentino%20Soothing%20Moisture%20Balm.Jpeg
Valentino,Skincare,Skincare,Skincare,Unisex,2021,76.00%,$82.84,$109.00,,Https://Storage.Cloud.Google.Com/Valentino-25/Skincare%20Valentino%20Gentle%20Exfoliating%20Scrub.Jpeg
Dior,Capture Radiance Serum,Serum,Bodycare,Unisex,2025,78.00%,$124.80,$160.00,,Https://Storage.Cloud.Google.Com/Dior-25/Dior%20Capture%20Radiance%20Serum%202025.Jpeg
Dior,Skincare,Skincare,Skincare,Unisex,2025,79.00%,$142.20,$180.00,,Https://Storage.Cloud.Google.Com/Dior-25/Dior%20Hydra%20Infusion%20Moisturizer%202025.Jpeg
Dior,Skincare,Skincare,Skincare,Unisex,2025,77.00%,$107.80,$140.00,,Https://Storage.Cloud.Google.Com/Dior-25/Dior%20Illuminating%20Essence%202025.Jpeg
Dior,Renewing Eye Cream,Cream,Skincare,Women,2025,78.00%,$101.40,$130.00,,Https://Storage.Cloud.Google.Com/Dior-25/Dior%20Renewing%20Eye%20Cream%202025.Jpeg
Dior,Purifying Cleanser,Cleanser,Cleanser,Unisex,2025,76.00%,$68.40,$90.00,,Https://Storage.Cloud.Google.Com/Dior-25/Dior%20Purifying%20Cleanser%202025.Jpeg
Dior,Capture Radiance Serum,Serum,Bodycare,Unisex,2024,77.00%,$119.35,$155.00,,Https://Storage.Cloud.Google.Com/Dior-25/Dior%20Capture%20Radiance%20Serum%202025.Jpeg
Dior,Skincare,Skincare,Skincare,Unisex,2024,78.00%,$136.50,$175.00,,Https://Storage.Cloud.Google.Com/Dior-25/Dior%20Hydra%20Infusion%20Moisturizer%202025.Jpeg
Dior,Skincare,Skincare,Skincare,Unisex,2024,76.00%,$102.60,$135.00,,Https://Storage.Cloud.Google.Com/Dior-25/Dior%20Illuminating%20Essence%202025.Jpeg
Dior,Renewing Eye Cream,Cream,Skincare,Women,2024,77.00%,$96.25,$125.00,,Https://Storage.Cloud.Google.Com/Dior-25/Dior%20Renewing%20Eye%20Cream%202025.Jpeg
Dior,Purifying Cleanser,Cleanser,Cleanser,Unisex,2024,75.00%,$63.75,$85.00,,Https://Storage.Cloud.Google.Com/Dior-25/Dior%20Purifying%20Cleanser%202025.Jpeg
Dior,Capture Radiance Serum,Serum,Bodycare,Unisex,2023,76.00%,$114.00,$150.00,,Https://Storage.Cloud.Google.Com/Dior-25/Dior%20Capture%20Radiance%20Serum%202025.Jpeg
Dior,Skincare,Skincare,Skincare,Unisex,2023,77.00%,$130.90,$170.00,,Https://Storage.Cloud.Google.Com/Dior-25/Dior%20Hydra%20Infusion%20Moisturizer%202025.Jpeg
Dior,Skincare,Skincare,Skincare,Unisex,2023,75.00%,$97.50,$130.00,,Https://Storage.Cloud.Google.Com/Dior-25/Dior%20Illuminating%20Essence%202025.Jpeg
Dior,Renewing Eye Cream,Cream,Skincare,Women,2023,76.00%,$91.20,$120.00,,Https://Storage.Cloud.Google.Com/Dior-25/Dior%20Renewing%20Eye%20Cream%202025.Jpeg
Dior,Purifying Cleanser,Cleanser,Cleanser,Unisex,2023,74.00%,$59.20,$80.00,,Https://Storage.Cloud.Google.Com/Dior-25/Dior%20Purifying%20Cleanser%202025.Jpeg
Dior,Capture Radiance Serum,Serum,Bodycare,Unisex,2022,75.00%,$108.75,$145.00,,Https://Storage.Cloud.Google.Com/Dior-25/Dior%20Capture%20Radiance%20Serum%202025.Jpeg
Dior,Skincare,Skincare,Skincare,Unisex,2022,76.00%,$125.40,$165.00,,Https://Storage.Cloud.Google.Com/Dior-25/Dior%20Hydra%20Infusion%20Moisturizer%202025.Jpeg
Dior,Skincare,Skincare,Skincare,Unisex,2022,74.00%,$92.50,$125.00,,Https://Storage.Cloud.Google.Com/Dior-25/Dior%20Illuminating%20Essence%202025.Jpeg
Dior,Renewing Eye Cream,Cream,Skincare,Women,2022,75.00%,$86.25,$115.00,,Https://Storage.Cloud.Google.Com/Dior-25/Dior%20Renewing%20Eye%20Cream%202025.Jpeg
Dior,Purifying Cleanser,Cleanser,Cleanser,Unisex,2022,73.00%,$54.75,$75.00,,Https://Storage.Cloud.Google.Com/Dior-25/Dior%20Purifying%20Cleanser%202025.Jpeg
Dior,Capture Radiance Serum,Serum,Bodycare,Unisex,2021,74.00%,$103.60,$140.00,,Https://Storage.Cloud.Google.Com/Dior-25/Dior%20Capture%20Radiance%20Serum%202025.Jpeg
Dior,Skincare,Skincare,Skincare,Unisex,2021,75.00%,$120.00,$160.00,,Https://Storage.Cloud.Google.Com/Dior-25/Dior%20Hydra%20Infusion%20Moisturizer%202025.Jpeg
Dior,Skincare,Skincare,Skincare,Unisex,2021,73.00%,$87.60,$120.00,,Https://Storage.Cloud.Google.Com/Dior-25/Dior%20Illuminating%20Essence%202025.Jpeg
Dior,Renewing Eye Cream,Cream,Skincare,Women,2021,74.00%,$81.40,$110.00,,Https://Storage.Cloud.Google.Com/Dior-25/Dior%20Renewing%20Eye%20Cream%202025.Jpeg
Dior,Purifying Cleanser,Cleanser,Cleanser,Unisex,2021,72.00%,$50.40,$70.00,,Https://Storage.Cloud.Google.Com/Dior-25/Dior%20Purifying%20Cleanser%202025.Jpeg
Hermès,Radiant Glow Face Cream,Cream,Skincare,Female,2025,85.00%,$170.00,$200.00,,Https://Storage.Cloud.Google.Com/Hermes-25/Skin%20Herme%Cc%80S%20Radiant%20Glow%20Face%20Cream.Jpeg
Hermès,Youth Activating Serum,Serum,Bodycare,Unisex,2025,86.00%,$215.00,$250.00,,Https://Storage.Cloud.Google.Com/Hermes-25/Skin%20Herme%Cc%80S%20Youth%20Activating%20Serum.Jpeg
Hermès,Gentle Foaming Cleanser,Cleanser,Cleanser,Unisex,2025,84.00%,$84.00,$100.00,,Https://Storage.Cloud.Google.Com/Hermes-25/Skin%20Herme%Cc%80S%20Gentle%20Foaming%20Cleanser.Jpeg
Hermès,Revitalizing Eye Cream,Cream,Skincare,Female,2025,85.00%,$153.00,$180.00,,Https://Storage.Cloud.Google.Com/Hermes-25/Skin%20Herme%Cc%80S%20Revitalizing%20Eye%20Cream.Jpeg
Hermès,Nourishing Night Balm Lotion,Lotion,Bodycare,Female,2025,86.00%,$189.20,$220.00,,Https://Storage.Cloud.Google.Com/Hermes-25/Skin%20Herme%Cc%80S%20Nourishing%20Night%20Balm.Jpeg
Hermès,Skincare,Skincare,Skincare,Unisex,2024,84.00%,$159.60,$190.00,,Https://Storage.Cloud.Google.Com/Hermes-25/Body%20Herme%Cc%80S%20Hydrating%20Day%20Lotion.Jpeg
Hermès,Firming Facial Serum,Serum,Bodycare,Unisex,2024,85.00%,$204.00,$240.00,,Https://Storage.Cloud.Google.Com/Hermes-25/Skin%20Herme%Cc%80S%20Firming%20Facial%20Serum.Jpeg
Hermès,Purifying Gel Cleanser,Cleanser,Cleanser,Unisex,2024,83.00%,$78.85,$95.00,,Https://Storage.Cloud.Google.Com/Hermes-25/Skin%20Herme%Cc%80S%20Purifying%20Gel%20Cleanser.Jpeg
Hermès,Skincare,Skincare,Skincare,Female,2024,84.00%,$142.80,$170.00,,Https://Storage.Cloud.Google.Com/Hermes-25/Skin%20Herme%Cc%80S%20Brightening%20Eye%20Gel.Jpeg
Hermès,Restorative Night Cream,Cream,Skincare,Female,2024,85.00%,$178.50,$210.00,,Https://Storage.Cloud.Google.Com/Hermes-25/Skin%20Herme%Cc%80S%20Restorative%20Night%20Cream.Jpeg
Hermès,Daily Moisture Cream,Cream,Skincare,Female,2023,83.00%,$149.40,$180.00,,Https://Storage.Cloud.Google.Com/Hermes-25/Skin%20Herme%Cc%80S%20Daily%20Moisture%20Cream.Jpeg
Hermès,Serum,Serum,Bodycare,Unisex,2023,84.00%,$193.20,$230.00,,Https://Storage.Cloud.Google.Com/Hermes-25/Skin%20Herme%Cc%80S%20Anti-Aging%20Serum.Webp
Hermès,Skincare,Skincare,Skincare,Unisex,2023,82.00%,$73.80,$90.00,,Https://Storage.Cloud.Google.Com/Hermes-25/Skin%20Herme%Cc%80S%20Clarifying%20Cleansing%20Milk.Jpeg
